fecha,sector,region,segmento,exposicion,num_contratos,tasa_bruta_mensual,pd_mensual,lgd,perdida_esperada_monto,perdida_esperada_tasa,rendimiento_neto_mensual,pct_cartera_mensual,limite_maximo_ejemplo_pct
2022-04-30,Construccion,Sur,Construccion - Sur,66489675.21,20,0.023655,0.019795,0.607545,799647.78,0.012027,0.011628,0.021511,0.2056
2022-04-30,Manufactura,Bajio,Manufactura - Bajio,180085148.37,65,0.015243,0.007735,0.416462,580083.72,0.003221,0.012022,0.058261,0.1784
2022-04-30,Manufactura,Centro,Manufactura - Centro,244771299.78,91,0.016745,0.006206,0.355694,540312.87,0.002207,0.014538,0.079188,0.1891
2022-04-30,Manufactura,Norte,Manufactura - Norte,199730608.31,64,0.017916,0.004315,0.364452,314067.95,0.001572,0.016344,0.064617,0.1884
2022-04-30,Manufactura,Sur,Manufactura - Sur,134344184.63,42,0.017765,0.006375,0.418591,358500.27,0.002669,0.015096,0.043463,0.1141
2022-04-30,Servicios,Bajio,Servicios - Bajio,125063087.36,133,0.015115,0.009216,0.37784,435503.59,0.003482,0.011633,0.04046,0.1386
2022-04-30,Servicios,Centro,Servicios - Centro,153120870.25,172,0.015032,0.005717,0.391745,342919.37,0.00224,0.012792,0.049537,0.219
2022-04-30,Servicios,Norte,Servicios - Norte,143103581.63,176,0.017431,0.0005,0.340605,24370.9,0.00017,0.01726,0.046297,0.1129
2022-04-30,Servicios,Sur,Servicios - Sur,78230739.17,93,0.016154,0.0005,0.381924,14939.1,0.000191,0.015963,0.025309,0.122
2022-04-30,Transporte,Bajio,Transporte - Bajio,114191774.15,72,0.019801,0.017932,0.517289,1059225.26,0.009276,0.010525,0.036943,0.1471
2022-04-30,Transporte,Centro,Transporte - Centro,146080761.87,84,0.019237,0.004232,0.493068,304825.93,0.002087,0.017151,0.04726,0.1669
2022-04-30,Transporte,Norte,Transporte - Norte,124307018.79,76,0.021089,0.017342,0.444418,958020.56,0.007707,0.013382,0.040216,0.1629
2022-04-30,Transporte,Sur,Transporte - Sur,77624601.81,48,0.021048,0.005042,0.506471,198211.18,0.002553,0.018494,0.025113,0.1331
2022-05-31,Agroindustria,Bajio,Agroindustria - Bajio,85000711.18,38,0.017102,0.01874,0.478706,762526.46,0.008971,0.008131,0.027538,0.1461
2022-05-31,Agroindustria,Centro,Agroindustria - Centro,101491710.04,51,0.018669,0.009183,0.456769,425691.29,0.004194,0.014475,0.032881,0.148
2022-05-31,Agroindustria,Norte,Agroindustria - Norte,100122702.68,46,0.017963,0.020915,0.471175,986672.95,0.009855,0.008109,0.032437,0.0963
2022-05-31,Agroindustria,Sur,Agroindustria - Sur,57292002.01,25,0.021175,0.006899,0.479052,189344.47,0.003305,0.01787,0.018561,0.1325
2022-05-31,Comercio,Bajio,Comercio - Bajio,151871547.71,122,0.016073,0.009472,0.458002,658838.83,0.004338,0.011735,0.049203,0.0986
2022-05-31,Comercio,Centro,Comercio - Centro,190847322.9,177,0.018453,0.005037,0.497333,478068.66,0.002505,0.015948,0.06183,0.1481
2022-05-31,Comercio,Norte,Comercio - Norte,174030989.97,163,0.016282,0.011574,0.439574,885385.72,0.005088,0.011194,0.056382,0.1952
2022-05-31,Comercio,Sur,Comercio - Sur,107244506.03,77,0.017583,0.012553,0.413502,556677.76,0.005191,0.012392,0.034745,0.0872
2022-05-31,Construccion,Bajio,Construccion - Bajio,92283705.41,24,0.024055,0.021428,0.556014,1099470.18,0.011914,0.012141,0.029898,0.0817
2022-05-31,Construccion,Centro,Construccion - Centro,134030363.46,42,0.018795,0.011702,0.582855,914184.31,0.006821,0.011974,0.043423,0.1817
2022-05-31,Construccion,Norte,Construccion - Norte,108080824.42,28,0.024064,0.015762,0.598191,1019070.41,0.009429,0.014635,0.035016,0.1426
2022-05-31,Construccion,Sur,Construccion - Sur,66427259.23,20,0.021881,0.025024,0.490123,814732.55,0.012265,0.009616,0.021521,0.2056
2022-05-31,Manufactura,Bajio,Manufactura - Bajio,180171845.38,69,0.016578,0.006738,0.39437,478736.56,0.002657,0.01392,0.058371,0.1784
2022-05-31,Manufactura,Centro,Manufactura - Centro,245106858.05,91,0.017131,0.00697,0.432017,738070.99,0.003011,0.014119,0.079409,0.1891
2022-05-31,Manufactura,Norte,Manufactura - Norte,198616395.77,66,0.017958,0.003676,0.371046,270886.56,0.001364,0.016595,0.064347,0.1884
2022-05-31,Manufactura,Sur,Manufactura - Sur,134434383.12,43,0.019616,0.0069,0.410196,380517.63,0.002831,0.016786,0.043554,0.1141
2022-05-31,Servicios,Bajio,Servicios - Bajio,125368607.68,148,0.01539,0.008442,0.417791,442194.99,0.003527,0.011863,0.040616,0.1386
2022-05-31,Servicios,Centro,Servicios - Centro,152384007.72,178,0.015716,0.007092,0.368191,397905.06,0.002611,0.013105,0.049369,0.219
2022-05-31,Servicios,Norte,Servicios - Norte,143405057.89,175,0.016197,0.001758,0.375362,94626.19,0.00066,0.015537,0.04646,0.1129
2022-05-31,Servicios,Sur,Servicios - Sur,77649339.52,88,0.017772,0.003547,0.359784,99095.96,0.001276,0.016496,0.025157,0.122
2022-05-31,Transporte,Bajio,Transporte - Bajio,113833964.7,74,0.019466,0.01217,0.4699,650999.64,0.005719,0.013747,0.036879,0.1471
2022-05-31,Transporte,Centro,Transporte - Centro,145701777.39,86,0.019753,0.002087,0.451453,137281.89,0.000942,0.01881,0.047204,0.1669
2022-05-31,Transporte,Norte,Transporte - Norte,123653420.9,72,0.019711,0.013198,0.525853,858181.8,0.00694,0.012771,0.040061,0.1629
2022-05-31,Transporte,Sur,Transporte - Sur,77598597.24,54,0.021153,0.007513,0.498742,290754.12,0.003747,0.017406,0.02514,0.1331
2022-06-30,Agroindustria,Bajio,Agroindustria - Bajio,85436262.36,36,0.018662,0.020928,0.48354,864579.58,0.01012,0.008543,0.027679,0.1461
2022-06-30,Agroindustria,Centro,Agroindustria - Centro,101186987.29,43,0.017897,0.010022,0.510782,517967.69,0.005119,0.012778,0.032782,0.148
2022-06-30,Agroindustria,Norte,Agroindustria - Norte,100846409.16,44,0.020298,0.019624,0.472725,935545.26,0.009277,0.011021,0.032672,0.0963
2022-06-30,Agroindustria,Sur,Agroindustria - Sur,57383694.97,23,0.019261,0.009451,0.445376,241548.39,0.004209,0.015052,0.018591,0.1325
2022-06-30,Comercio,Bajio,Comercio - Bajio,152499522.89,128,0.017489,0.01226,0.418093,781659.8,0.005126,0.012363,0.049406,0.0986
2022-06-30,Comercio,Centro,Comercio - Centro,190471660.16,145,0.018037,0.004002,0.417972,318569.29,0.001673,0.016364,0.061708,0.1481
2022-06-30,Comercio,Norte,Comercio - Norte,173879597.36,147,0.017545,0.012821,0.4146,924283.0,0.005316,0.012229,0.056333,0.1952
2022-06-30,Comercio,Sur,Comercio - Sur,107130324.31,78,0.018795,0.018248,0.460051,899348.99,0.008395,0.0104,0.034708,0.0872
2022-06-30,Construccion,Bajio,Construccion - Bajio,91741916.16,22,0.021797,0.020268,0.553637,1029447.53,0.011221,0.010576,0.029722,0.0817
2022-06-30,Construccion,Centro,Construccion - Centro,134831979.83,43,0.021637,0.006727,0.528079,478998.07,0.003553,0.018084,0.043682,0.1817
2022-06-30,Construccion,Norte,Construccion - Norte,107919720.83,29,0.021152,0.017932,0.58617,1134371.54,0.010511,0.010641,0.034963,0.1426
2022-06-30,Construccion,Sur,Construccion - Sur,66309749.79,18,0.022142,0.019497,0.595582,769987.08,0.011612,0.01053,0.021483,0.2056
2022-06-30,Manufactura,Bajio,Manufactura - Bajio,180281417.81,69,0.01654,0.007605,0.408344,559823.46,0.003105,0.013435,0.058407,0.1784
2022-06-30,Manufactura,Centro,Manufactura - Centro,244599987.04,92,0.015959,0.005768,0.390055,550274.23,0.00225,0.01371,0.079245,0.1891
2022-06-30,Manufactura,Norte,Manufactura - Norte,198419986.71,64,0.016996,0.001919,0.378243,144003.46,0.000726,0.01627,0.064283,0.1884
2022-06-30,Manufactura,Sur,Manufactura - Sur,134738116.62,49,0.017751,0.008056,0.409481,444448.83,0.003299,0.014453,0.043652,0.1141
2022-06-30,Servicios,Bajio,Servicios - Bajio,125970681.89,152,0.01641,0.01054,0.376429,499798.43,0.003968,0.012442,0.040811,0.1386
2022-06-30,Servicios,Centro,Servicios - Centro,152332393.66,167,0.014736,0.007042,0.331428,355518.6,0.002334,0.012402,0.049352,0.219
2022-06-30,Servicios,Norte,Servicios - Norte,143562000.59,179,0.015805,0.003818,0.344334,188730.14,0.001315,0.014491,0.046511,0.1129
2022-06-30,Servicios,Sur,Servicios - Sur,77115164.47,86,0.016588,0.005068,0.372162,145447.02,0.001886,0.014702,0.024983,0.122
2022-06-30,Transporte,Bajio,Transporte - Bajio,113754113.39,68,0.018836,0.012063,0.538326,738713.94,0.006494,0.012342,0.036854,0.1471
2022-06-30,Transporte,Centro,Transporte - Centro,145723359.8,94,0.01963,0.003452,0.57339,288471.84,0.00198,0.017651,0.047211,0.1669
2022-06-30,Transporte,Norte,Transporte - Norte,122886929.54,66,0.020517,0.014068,0.535748,926155.8,0.007537,0.01298,0.039812,0.1629
2022-06-30,Transporte,Sur,Transporte - Sur,77626251.99,52,0.022103,0.014662,0.512932,583797.07,0.007521,0.014582,0.025149,0.1331
2022-07-31,Agroindustria,Bajio,Agroindustria - Bajio,85801986.31,34,0.019055,0.019121,0.420819,690385.72,0.008046,0.011009,0.027759,0.1461
2022-07-31,Agroindustria,Centro,Agroindustria - Centro,100866527.59,49,0.018972,0.008427,0.461359,392157.74,0.003888,0.015084,0.032632,0.148
2022-07-31,Agroindustria,Norte,Agroindustria - Norte,101563177.21,47,0.020787,0.018159,0.531221,979728.7,0.009646,0.01114,0.032858,0.0963
2022-07-31,Agroindustria,Sur,Agroindustria - Sur,57673161.4,25,0.021905,0.011862,0.526077,359898.69,0.00624,0.015665,0.018658,0.1325
2022-07-31,Comercio,Bajio,Comercio - Bajio,152951563.92,131,0.017758,0.009812,0.455989,684313.41,0.004474,0.013284,0.049483,0.0986
2022-07-31,Comercio,Centro,Comercio - Centro,190304878.81,160,0.018679,0.003442,0.448352,293720.24,0.001543,0.017136,0.061568,0.1481
2022-07-31,Comercio,Norte,Comercio - Norte,174048100.08,151,0.017122,0.011225,0.474137,926290.49,0.005322,0.0118,0.056308,0.1952
2022-07-31,Comercio,Sur,Comercio - Sur,107172689.59,87,0.020127,0.015716,0.451551,760578.88,0.007097,0.01303,0.034673,0.0872
2022-07-31,Construccion,Bajio,Construccion - Bajio,91362541.19,26,0.021056,0.023259,0.489453,1040073.91,0.011384,0.009672,0.029558,0.0817
2022-07-31,Construccion,Centro,Construccion - Centro,135602275.0,37,0.020067,0.002301,0.550935,171885.74,0.001268,0.018799,0.04387,0.1817
2022-07-31,Construccion,Norte,Construccion - Norte,108035163.56,28,0.019199,0.015989,0.56104,969151.9,0.008971,0.010228,0.034952,0.1426
2022-07-31,Construccion,Sur,Construccion - Sur,66654803.34,21,0.020593,0.016759,0.466841,521506.87,0.007824,0.012769,0.021564,0.2056
2022-07-31,Manufactura,Bajio,Manufactura - Bajio,180451581.4,70,0.014959,0.009297,0.404744,678997.66,0.003763,0.011196,0.05838,0.1784
2022-07-31,Manufactura,Centro,Manufactura - Centro,245285053.71,95,0.017072,0.005533,0.433438,588251.56,0.002398,0.014673,0.079355,0.1891
2022-07-31,Manufactura,Norte,Manufactura - Norte,197730413.17,62,0.016896,0.002589,0.463854,237431.87,0.001201,0.015695,0.06397,0.1884
2022-07-31,Manufactura,Sur,Manufactura - Sur,135075453.16,42,0.01828,0.006128,0.412295,341260.84,0.002526,0.015753,0.0437,0.1141
2022-07-31,Servicios,Bajio,Servicios - Bajio,126368241.22,144,0.015537,0.009088,0.353306,405746.96,0.003211,0.012326,0.040883,0.1386
2022-07-31,Servicios,Centro,Servicios - Centro,152578911.16,152,0.015288,0.006515,0.383416,381148.86,0.002498,0.01279,0.049362,0.219
2022-07-31,Servicios,Norte,Servicios - Norte,144171515.0,178,0.017201,0.003073,0.358917,159016.04,0.001103,0.016099,0.046642,0.1129
2022-07-31,Servicios,Sur,Servicios - Sur,76872972.27,93,0.017445,0.004372,0.38057,127905.39,0.001664,0.015781,0.02487,0.122
2022-07-31,Transporte,Bajio,Transporte - Bajio,114119816.01,70,0.019598,0.016675,0.474706,903338.83,0.007916,0.011683,0.03692,0.1471
2022-07-31,Transporte,Centro,Transporte - Centro,145465320.24,94,0.019092,0.003462,0.452154,227710.74,0.001565,0.017527,0.047061,0.1669
2022-07-31,Transporte,Norte,Transporte - Norte,122789011.29,70,0.020109,0.015748,0.47896,926142.31,0.007543,0.012567,0.039725,0.1629
2022-07-31,Transporte,Sur,Transporte - Sur,78047403.71,48,0.019625,0.017241,0.506882,682055.76,0.008739,0.010886,0.02525,0.1331
2022-08-31,Agroindustria,Bajio,Agroindustria - Bajio,86400421.31,40,0.017187,0.016582,0.478778,685938.02,0.007939,0.009248,0.027865,0.1461
2022-08-31,Agroindustria,Centro,Agroindustria - Centro,100793875.07,52,0.019932,0.008844,0.461235,411173.79,0.004079,0.015853,0.032507,0.148
2022-08-31,Agroindustria,Norte,Agroindustria - Norte,102427025.01,52,0.022285,0.013822,0.561316,794663.67,0.007758,0.014526,0.033033,0.0963
2022-08-31,Agroindustria,Sur,Agroindustria - Sur,57850839.84,29,0.02223,0.017238,0.469022,467725.85,0.008085,0.014145,0.018657,0.1325
2022-08-31,Comercio,Bajio,Comercio - Bajio,153383184.49,109,0.017227,0.008366,0.403164,517320.88,0.003373,0.013855,0.049467,0.0986
2022-08-31,Comercio,Centro,Comercio - Centro,190624859.31,172,0.016389,0.003454,0.483981,318639.34,0.001672,0.014718,0.061477,0.1481
2022-08-31,Comercio,Norte,Comercio - Norte,175028970.66,133,0.016695,0.010718,0.429747,806153.47,0.004606,0.012089,0.056448,0.1952
2022-08-31,Comercio,Sur,Comercio - Sur,107717905.79,78,0.020093,0.016119,0.464431,806400.07,0.007486,0.012607,0.03474,0.0872
2022-08-31,Construccion,Bajio,Construccion - Bajio,91334833.91,29,0.019803,0.019359,0.547588,968239.71,0.010601,0.009202,0.029456,0.0817
2022-08-31,Construccion,Centro,Construccion - Centro,136677036.93,42,0.020332,0.005286,0.549465,396964.87,0.002904,0.017428,0.044079,0.1817
2022-08-31,Construccion,Norte,Construccion - Norte,107829032.13,29,0.021563,0.016331,0.520324,916256.26,0.008497,0.013065,0.034775,0.1426
2022-08-31,Construccion,Sur,Construccion - Sur,66838322.0,20,0.023788,0.017201,0.57814,664697.07,0.009945,0.013843,0.021556,0.2056
2022-08-31,Manufactura,Bajio,Manufactura - Bajio,181088993.8,66,0.016686,0.008093,0.423333,620397.04,0.003426,0.01326,0.058402,0.1784
2022-08-31,Manufactura,Centro,Manufactura - Centro,245691832.08,76,0.017272,0.005898,0.411501,596329.28,0.002427,0.014845,0.079237,0.1891
2022-08-31,Manufactura,Norte,Manufactura - Norte,198041724.24,61,0.018034,0.002301,0.375358,171039.67,0.000864,0.01717,0.063869,0.1884
2022-08-31,Manufactura,Sur,Manufactura - Sur,135903155.44,42,0.017701,0.004414,0.418484,251024.11,0.001847,0.015853,0.043829,0.1141
2022-08-31,Servicios,Bajio,Servicios - Bajio,127404922.99,127,0.015753,0.007537,0.365233,350738.08,0.002753,0.013,0.041089,0.1386
2022-08-31,Servicios,Centro,Servicios - Centro,152577196.45,157,0.015798,0.006788,0.41237,427110.25,0.002799,0.012999,0.049207,0.219
2022-08-31,Servicios,Norte,Servicios - Norte,144885752.35,183,0.015696,0.002574,0.356777,133053.82,0.000918,0.014778,0.046726,0.1129
2022-08-31,Servicios,Sur,Servicios - Sur,76893620.71,90,0.017905,0.006573,0.37896,191533.77,0.002491,0.015414,0.024799,0.122
2022-08-31,Transporte,Bajio,Transporte - Bajio,114664044.98,65,0.019204,0.015371,0.508499,896236.62,0.007816,0.011388,0.03698,0.1471
2022-08-31,Transporte,Centro,Transporte - Centro,145866086.64,96,0.018874,0.005679,0.468565,388112.8,0.002661,0.016213,0.047043,0.1669
2022-08-31,Transporte,Norte,Transporte - Norte,122678557.86,72,0.018827,0.016849,0.510446,1055099.13,0.008601,0.010227,0.039564,0.1629
2022-08-31,Transporte,Sur,Transporte - Sur,78124741.88,45,0.023126,0.015239,0.501773,597381.17,0.007647,0.01548,0.025196,0.1331
2022-09-30,Agroindustria,Bajio,Agroindustria - Bajio,87159473.24,44,0.018126,0.018737,0.506039,826407.0,0.009482,0.008644,0.027961,0.1461
2022-09-30,Agroindustria,Centro,Agroindustria - Centro,101015580.13,51,0.017337,0.007824,0.516394,408140.44,0.00404,0.013297,0.032406,0.148
2022-09-30,Agroindustria,Norte,Agroindustria - Norte,103404681.97,49,0.01944,0.015811,0.443869,725696.32,0.007018,0.012422,0.033173,0.0963
2022-09-30,Agroindustria,Sur,Agroindustria - Sur,58312168.93,24,0.020105,0.019477,0.446844,507488.24,0.008703,0.011402,0.018707,0.1325
2022-09-30,Comercio,Bajio,Comercio - Bajio,154258613.23,129,0.015841,0.008348,0.466286,600464.43,0.003893,0.011949,0.049487,0.0986
2022-09-30,Comercio,Centro,Comercio - Centro,192026772.27,148,0.018258,0.00119,0.487936,111488.73,0.000581,0.017677,0.061603,0.1481
2022-09-30,Comercio,Norte,Comercio - Norte,175438928.26,159,0.017654,0.010146,0.462119,822535.03,0.004688,0.012966,0.056282,0.1952
2022-09-30,Comercio,Sur,Comercio - Sur,108454499.91,84,0.018571,0.018206,0.465232,918616.25,0.00847,0.010101,0.034793,0.0872
2022-09-30,Construccion,Bajio,Construccion - Bajio,91708134.0,25,0.020571,0.018087,0.529952,879065.41,0.009585,0.010986,0.02942,0.0817
2022-09-30,Construccion,Centro,Construccion - Centro,137786773.32,40,0.021647,0.003793,0.541817,283190.64,0.002055,0.019592,0.044203,0.1817
2022-09-30,Construccion,Norte,Construccion - Norte,108766325.2,30,0.02274,0.016212,0.581793,1025860.74,0.009432,0.013309,0.034893,0.1426
2022-09-30,Construccion,Sur,Construccion - Sur,67088251.09,17,0.021641,0.01476,0.549741,544380.87,0.008114,0.013527,0.021522,0.2056
2022-09-30,Manufactura,Bajio,Manufactura - Bajio,182010851.33,57,0.017744,0.007115,0.42421,549384.93,0.003018,0.014726,0.05839,0.1784
2022-09-30,Manufactura,Centro,Manufactura - Centro,246796141.73,85,0.01662,0.007144,0.396066,698339.33,0.00283,0.01379,0.079173,0.1891
2022-09-30,Manufactura,Norte,Manufactura - Norte,198551713.66,61,0.017104,0.003142,0.425155,265258.84,0.001336,0.015768,0.063696,0.1884
2022-09-30,Manufactura,Sur,Manufactura - Sur,136637919.8,41,0.01801,0.00682,0.336761,313822.83,0.002297,0.015713,0.043834,0.1141
2022-09-30,Servicios,Bajio,Servicios - Bajio,128267168.21,153,0.016052,0.005721,0.386026,283250.26,0.002208,0.013844,0.041149,0.1386
2022-09-30,Servicios,Centro,Servicios - Centro,152925259.85,188,0.014652,0.002943,0.344072,154862.51,0.001013,0.013639,0.049059,0.219
2022-09-30,Servicios,Norte,Servicios - Norte,145678496.42,149,0.016398,0.003632,0.366785,194075.85,0.001332,0.015066,0.046734,0.1129
2022-09-30,Servicios,Sur,Servicios - Sur,77098014.97,80,0.017561,0.005376,0.323433,134062.49,0.001739,0.015822,0.024733,0.122
2022-09-30,Transporte,Bajio,Transporte - Bajio,115480413.93,78,0.018316,0.010261,0.450818,534170.55,0.004626,0.01369,0.037047,0.1471
2022-09-30,Transporte,Centro,Transporte - Centro,147049866.17,103,0.019187,0.003136,0.468782,216205.0,0.00147,0.017717,0.047174,0.1669
2022-09-30,Transporte,Norte,Transporte - Norte,122659407.05,69,0.019432,0.01794,0.492034,1082716.86,0.008827,0.010605,0.03935,0.1629
2022-09-30,Transporte,Sur,Transporte - Sur,78584903.92,52,0.021606,0.017633,0.48077,666187.37,0.008477,0.013129,0.02521,0.1331
2022-10-31,Agroindustria,Bajio,Agroindustria - Bajio,88330775.85,42,0.016845,0.019077,0.493537,831661.26,0.009415,0.00743,0.028104,0.1461
2022-10-31,Agroindustria,Centro,Agroindustria - Centro,101632144.84,45,0.017478,0.012186,0.509817,631412.24,0.006213,0.011265,0.032336,0.148
2022-10-31,Agroindustria,Norte,Agroindustria - Norte,104567712.8,49,0.019245,0.013672,0.442216,632205.51,0.006046,0.013199,0.03327,0.0963
2022-10-31,Agroindustria,Sur,Agroindustria - Sur,58826463.16,27,0.020767,0.016573,0.427136,416437.16,0.007079,0.013688,0.018717,0.1325
2022-10-31,Comercio,Bajio,Comercio - Bajio,155354181.79,123,0.017197,0.010091,0.480735,753619.03,0.004851,0.012346,0.049429,0.0986
2022-10-31,Comercio,Centro,Comercio - Centro,193476092.97,148,0.020125,0.000948,0.407347,74679.81,0.000386,0.019739,0.061559,0.1481
2022-10-31,Comercio,Norte,Comercio - Norte,177040292.72,153,0.019973,0.008119,0.466964,671220.17,0.003791,0.016182,0.056329,0.1952
2022-10-31,Comercio,Sur,Comercio - Sur,109461259.99,105,0.019896,0.01736,0.46809,889476.81,0.008126,0.01177,0.034827,0.0872
2022-10-31,Construccion,Bajio,Construccion - Bajio,92307835.87,23,0.022096,0.018942,0.514407,899414.87,0.009744,0.012353,0.02937,0.0817
2022-10-31,Construccion,Centro,Construccion - Centro,139529994.29,42,0.0213,0.006156,0.538306,462372.19,0.003314,0.017986,0.044394,0.1817
2022-10-31,Construccion,Norte,Construccion - Norte,109447968.79,33,0.022307,0.007155,0.505057,395525.11,0.003614,0.018693,0.034823,0.1426
2022-10-31,Construccion,Sur,Construccion - Sur,67436542.84,18,0.023186,0.017941,0.479501,580124.67,0.008603,0.014584,0.021456,0.2056
2022-10-31,Manufactura,Bajio,Manufactura - Bajio,183152675.25,73,0.016212,0.007282,0.351404,468678.7,0.002559,0.013653,0.058274,0.1784
2022-10-31,Manufactura,Centro,Manufactura - Centro,249640038.81,90,0.016638,0.006382,0.410463,653957.11,0.00262,0.014018,0.079428,0.1891
2022-10-31,Manufactura,Norte,Manufactura - Norte,199481764.22,64,0.016202,0.003557,0.372912,264610.07,0.001326,0.014875,0.063469,0.1884
2022-10-31,Manufactura,Sur,Manufactura - Sur,137760275.37,48,0.017912,0.006135,0.389067,328817.13,0.002387,0.015525,0.043831,0.1141
2022-10-31,Servicios,Bajio,Servicios - Bajio,129961852.41,138,0.014303,0.00816,0.368795,391096.82,0.003009,0.011293,0.04135,0.1386
2022-10-31,Servicios,Centro,Servicios - Centro,153841903.54,147,0.014881,0.00363,0.399163,222881.95,0.001449,0.013432,0.048948,0.219
2022-10-31,Servicios,Norte,Servicios - Norte,146872997.85,184,0.016431,0.001036,0.419675,63882.81,0.000435,0.015996,0.046731,0.1129
2022-10-31,Servicios,Sur,Servicios - Sur,77707564.51,98,0.017662,0.006983,0.368075,199742.9,0.00257,0.015092,0.024724,0.122
2022-10-31,Transporte,Bajio,Transporte - Bajio,116548377.84,65,0.02084,0.009227,0.438774,471831.7,0.004048,0.016792,0.037082,0.1471
2022-10-31,Transporte,Centro,Transporte - Centro,148017989.92,87,0.020578,0.00628,0.4551,423022.56,0.002858,0.01772,0.047095,0.1669
2022-10-31,Transporte,Norte,Transporte - Norte,123330795.24,66,0.021972,0.017765,0.509848,1117088.61,0.009058,0.012915,0.03924,0.1629
2022-10-31,Transporte,Sur,Transporte - Sur,79234825.89,55,0.022766,0.012356,0.550813,539240.62,0.006806,0.015961,0.02521,0.1331
2022-11-30,Agroindustria,Bajio,Agroindustria - Bajio,88884217.1,38,0.017959,0.018276,0.546894,888385.27,0.009995,0.007964,0.028031,0.1461
2022-11-30,Agroindustria,Centro,Agroindustria - Centro,102219894.19,48,0.01804,0.013226,0.48626,657387.36,0.006431,0.011609,0.032236,0.148
2022-11-30,Agroindustria,Norte,Agroindustria - Norte,106101642.71,48,0.01865,0.011509,0.451285,551090.17,0.005194,0.013456,0.03346,0.0963
2022-11-30,Agroindustria,Sur,Agroindustria - Sur,59452054.74,26,0.019046,0.012876,0.460621,352600.8,0.005931,0.013115,0.018749,0.1325
2022-11-30,Comercio,Bajio,Comercio - Bajio,156506032.51,127,0.017181,0.00676,0.426505,451229.97,0.002883,0.014298,0.049356,0.0986
2022-11-30,Comercio,Centro,Comercio - Centro,194823498.78,139,0.018423,0.000516,0.440629,44301.22,0.000227,0.018196,0.06144,0.1481
2022-11-30,Comercio,Norte,Comercio - Norte,178441184.65,165,0.018675,0.009599,0.505087,865137.98,0.004848,0.013827,0.056274,0.1952
2022-11-30,Comercio,Sur,Comercio - Sur,110944129.67,84,0.020735,0.022688,0.438798,1104498.39,0.009955,0.01078,0.034988,0.0872
2022-11-30,Construccion,Bajio,Construccion - Bajio,92998224.81,30,0.022329,0.019017,0.593021,1048811.52,0.011278,0.011051,0.029328,0.0817
2022-11-30,Construccion,Centro,Construccion - Centro,141122712.67,36,0.020524,0.009721,0.552186,757486.21,0.005368,0.015156,0.044505,0.1817
2022-11-30,Construccion,Norte,Construccion - Norte,110433003.49,29,0.022423,0.005136,0.598026,339173.96,0.003071,0.019352,0.034826,0.1426
2022-11-30,Construccion,Sur,Construccion - Sur,67774243.7,20,0.02344,0.016859,0.563384,643712.4,0.009498,0.013942,0.021373,0.2056
2022-11-30,Manufactura,Bajio,Manufactura - Bajio,184215692.84,73,0.015786,0.006668,0.332582,408526.5,0.002218,0.013568,0.058095,0.1784
2022-11-30,Manufactura,Centro,Manufactura - Centro,252573758.9,86,0.016717,0.007106,0.45853,823023.22,0.003259,0.013459,0.079652,0.1891
2022-11-30,Manufactura,Norte,Manufactura - Norte,201236104.37,62,0.01632,0.006161,0.427947,530581.95,0.002637,0.013684,0.063462,0.1884
2022-11-30,Manufactura,Sur,Manufactura - Sur,139336299.17,54,0.018276,0.003744,0.334594,174564.76,0.001253,0.017023,0.043941,0.1141
2022-11-30,Servicios,Bajio,Servicios - Bajio,131104686.93,124,0.01575,0.008533,0.394559,441388.21,0.003367,0.012384,0.041345,0.1386
2022-11-30,Servicios,Centro,Servicios - Centro,155469294.76,184,0.015104,0.003693,0.389946,223911.56,0.00144,0.013664,0.049029,0.219
2022-11-30,Servicios,Norte,Servicios - Norte,148643129.82,169,0.017836,0.0005,0.399858,29718.1,0.0002,0.017636,0.046876,0.1129
2022-11-30,Servicios,Sur,Servicios - Sur,78000151.52,92,0.015881,0.004798,0.381686,142833.08,0.001831,0.01405,0.024598,0.122
2022-11-30,Transporte,Bajio,Transporte - Bajio,117513485.75,80,0.018765,0.012928,0.509549,774084.25,0.006587,0.012177,0.037059,0.1471
2022-11-30,Transporte,Centro,Transporte - Centro,149117867.27,98,0.018759,0.003732,0.540578,300871.76,0.002018,0.016742,0.047026,0.1669
2022-11-30,Transporte,Norte,Transporte - Norte,124258122.47,70,0.020801,0.016479,0.481173,985268.24,0.007929,0.012872,0.039186,0.1629
2022-11-30,Transporte,Sur,Transporte - Sur,79789223.92,48,0.020218,0.009306,0.468487,347862.95,0.00436,0.015859,0.025162,0.1331
2022-12-31,Agroindustria,Bajio,Agroindustria - Bajio,89804606.51,43,0.018905,0.01616,0.517533,751071.77,0.008363,0.010541,0.028045,0.1461
2022-12-31,Agroindustria,Centro,Agroindustria - Centro,102826307.4,54,0.01804,0.014416,0.502835,745392.92,0.007249,0.010791,0.032112,0.148
2022-12-31,Agroindustria,Norte,Agroindustria - Norte,107472776.56,47,0.019913,0.014251,0.476901,730411.07,0.006796,0.013117,0.033563,0.0963
2022-12-31,Agroindustria,Sur,Agroindustria - Sur,60027116.89,25,0.020935,0.008639,0.436361,226283.31,0.00377,0.017165,0.018746,0.1325
2022-12-31,Comercio,Bajio,Comercio - Bajio,158193554.48,116,0.017366,0.004308,0.415892,283403.53,0.001791,0.015575,0.049402,0.0986
